HZ,fft
5067.799434,(0.02070021629333496-0.10902409255504608j)
5068.1326,(0.12056127190589905-0.04668036475777626j)
5068.465767,(-0.010259926319122314+0.022897779941558838j)
5068.798934,(0.02299990877509117+0.21903777122497559j)
5069.132101,(-0.17758136987686157+0.05992090702056885j)
5069.465267,(-0.37906521558761597+0.11440015584230423j)
5069.798434,(-0.06144460290670395-0.10968557000160217j)
5070.131601,(-0.02070782333612442+0.16360273957252502j)
5070.464768,(0.2706677317619324+0.09346511960029602j)
5070.797934,(0.26075586676597595-0.11232110857963562j)
5071.131101,(-0.23249052464962006+0.06073331832885742j)
5071.464268,(0.32594186067581177-0.1812472939491272j)
5071.797435,(0.03547981381416321-0.2188103199005127j)
5072.130601,(-0.05118795484304428-0.06417302787303925j)
5072.463768,(0.0005252659320831299+0.3409467935562134j)
5072.796935,(0.06151365488767624+0.11879292130470276j)
5073.130102,(-0.0301143117249012+0.14434537291526794j)
5073.463268,(0.11340177059173584-0.07906970381736755j)
5073.796435,(-0.10062579065561295-0.1357194185256958j)
5074.129602,(0.2495722770690918-0.2842176854610443j)
5074.462769,(0.0747554749250412+0.19756260514259338j)
5074.795935,(0.17159847915172577-0.12099241465330124j)
5075.129102,(0.1712457537651062-0.3099822998046875j)
5075.462269,(0.02038295939564705-0.2543926537036896j)
5075.795436,(-0.17057064175605774+0.1137634664773941j)
5076.128602,(0.16609850525856018-0.025312066078186035j)
5076.461769,(0.2689144015312195-0.26653480529785156j)
5076.794936,(-0.09830142557621002+0.05415632575750351j)
5077.128103,(-0.08218950033187866+0.047563884407281876j)
5077.461269,(0.1088130995631218-0.12297434359788895j)
5077.794436,(-0.2943066954612732-0.21976374089717865j)
5078.127603,(-0.0030839145183563232-0.24655722081661224j)
5078.46077,(0.06076318770647049-0.08684134483337402j)
5078.793936,(-0.01922493427991867+0.23544403910636902j)
5079.127103,(0.12419037520885468+0.21305769681930542j)
5079.46027,(-0.33416086435317993-0.08481336385011673j)
5079.793437,(-0.27100759744644165+0.24228277802467346j)
5080.126603,(0.14346519112586975-0.3150166869163513j)
5080.45977,(-0.05998186022043228+0.27644601464271545j)
5080.792937,(0.06944504380226135-0.029827188700437546j)
5081.126104,(0.06741011887788773-0.2139364629983902j)
5081.45927,(-0.3232010006904602+0.10506583750247955j)
5081.792437,(-0.526936948299408+0.012562721967697144j)
5082.125604,(-0.22586026787757874+0.06376871466636658j)
5082.458771,(0.03773867338895798-0.14288559556007385j)
5082.791937,(-0.36630940437316895-0.04316546395421028j)
5083.125104,(0.0028198659420013428-0.17153510451316833j)
5083.458271,(-0.22200803458690643+0.050267934799194336j)
5083.791438,(-0.07420389354228973+0.06978683918714523j)
5084.124604,(-0.19884192943572998-0.2789880931377411j)
5084.457771,(0.03498746454715729+0.09988537430763245j)
5084.790938,(-0.356922447681427-0.2813621163368225j)
5085.124105,(0.026193320751190186+0.04574877768754959j)
5085.457271,(-0.17149052023887634+0.31553900241851807j)
5085.790438,(-0.47848576307296753+0.21310245990753174j)
5086.123605,(0.07270687818527222-0.0697903037071228j)
5086.456772,(0.16540637612342834-0.22606143355369568j)
5086.789938,(0.09644250571727753-0.2445124089717865j)
5087.123105,(0.3787791132926941+0.1870955228805542j)
5087.456272,(0.022799290716648102+0.04382079094648361j)
5087.789439,(0.08845463395118713-0.3415968418121338j)
5088.122605,(0.2061747908592224-0.38820821046829224j)
5088.455772,(0.30087700486183167+0.1754954755306244j)
5088.788939,(0.010666817426681519+0.0069741979241371155j)
5089.122106,(-0.010636702179908752+0.10590806603431702j)
5089.455272,(-0.10271288454532623+0.2875938415527344j)
5089.788439,(0.06980005651712418+0.22035768628120422j)
5090.121606,(-0.06439925730228424-0.03254195302724838j)
5090.454773,(0.04380330070853233+0.3253386616706848j)
5090.787939,(0.17348530888557434+0.1016651839017868j)
5091.121106,(0.020474381744861603-0.20202970504760742j)
5091.454273,(-0.04331676661968231+0.23015634715557098j)
5091.78744,(-0.0107185747474432-0.053273290395736694j)
5092.120606,(-0.3186653256416321-0.004400849342346191j)
5092.453773,(0.1450759768486023+0.014976363629102707j)
5092.78694,(0.017578143626451492+0.05261349678039551j)
5093.120107,(0.02715885639190674-0.0006019994616508484j)
5093.453273,(0.29098230600357056-0.19954411685466766j)
5093.78644,(0.20688176155090332+0.02826954424381256j)
5094.119607,(-0.18777450919151306+0.018923789262771606j)
5094.452774,(-0.10550583899021149+0.17672201991081238j)
5094.78594,(0.03753836452960968-0.2783241868019104j)
5095.119107,(-0.10019651800394058-0.2614935636520386j)
5095.452274,(0.08916287124156952-0.41135966777801514j)
5095.785441,(-0.2788800597190857+0.2870938777923584j)
5096.118607,(-0.07600794732570648+0.2401382029056549j)
5096.451774,(0.07576636224985123-0.09036846458911896j)
5096.784941,(-0.3269525468349457-0.08793050795793533j)
5097.118108,(-0.00043088197708129883+0.05715097486972809j)
5097.451274,(-0.16850563883781433+0.11421667039394379j)
5097.784441,(-0.11854755878448486-0.1451980471611023j)
5098.117608,(-0.07292734086513519-0.10353899747133255j)
5098.450775,(0.304756224155426-0.14250220358371735j)
5098.783941,(-0.04756036400794983+0.09290646761655807j)
5099.117108,(-0.31732529401779175+0.0814976766705513j)
5099.450275,(0.0959857702255249+0.09523633122444153j)
5099.783442,(0.16109639406204224+0.2314939796924591j)
5100.116608,(0.2552969455718994-0.17814034223556519j)
5100.449775,(-0.2888514995574951-0.08692920207977295j)
5100.782942,(0.04626059532165527-0.22012943029403687j)
5101.116109,(-0.04406353831291199+0.4550796151161194j)
5101.449275,(-0.300109326839447-0.1492765098810196j)
5101.782442,(0.4962458312511444-0.16085216403007507j)
5102.115609,(-0.10441362857818604+0.19856248795986176j)
5102.448776,(-0.05840710178017616+0.2689712941646576j)
5102.781942,(-0.15903128683567047-0.18497054278850555j)
5103.115109,(-0.09947733581066132-0.028050970286130905j)
5103.448276,(0.05336272716522217+0.31440863013267517j)
5103.781443,(-0.3187169134616852+0.11256111413240433j)
5104.114609,(-0.16071146726608276-0.22333823144435883j)
5104.447776,(-0.25073009729385376-0.1358843296766281j)
5104.780943,(-0.035021789371967316+0.20854172110557556j)
5105.11411,(-0.23067951202392578+0.01958651840686798j)
5105.447276,(-0.09881961345672607+0.08492083847522736j)
5105.780443,(-0.29999518394470215+0.035572588443756104j)
5106.11361,(-0.07073390483856201+0.07251142710447311j)
5106.446777,(0.20801706612110138+0.25898951292037964j)
5106.779943,(-0.13645125925540924+0.01866465061903j)
5107.11311,(0.20657023787498474+0.0089186429977417j)
5107.446277,(-0.19396768510341644-0.1996353268623352j)
5107.779444,(0.071929931640625-0.054342448711395264j)
5108.11261,(0.2090429663658142-0.16669216752052307j)
5108.445777,(0.03183931112289429+0.17905138432979584j)
5108.778944,(0.33230066299438477-0.25073426961898804j)
5109.112111,(-0.09139472246170044-0.16400812566280365j)
5109.445277,(0.38695478439331055+0.006507471203804016j)
5109.778444,(0.2740037143230438-0.039516061544418335j)
5110.111611,(-0.08825431764125824-0.33753490447998047j)
5110.444778,(-0.10165783762931824+0.2407214641571045j)
5110.777944,(0.2615028917789459+0.016710594296455383j)
5111.111111,(-0.013901323080062866-0.13331098854541779j)
5111.444278,(-0.34202760457992554+0.2465168535709381j)
5111.777445,(0.09406719356775284-0.06003912538290024j)
5112.110611,(0.07320913672447205+0.18797291815280914j)
5112.443778,(0.036839842796325684+0.09922773391008377j)
5112.776945,(0.04782760143280029-0.10093434900045395j)
5113.110112,(-0.13570944964885712+0.05962012708187103j)
5113.443278,(0.2414226233959198-0.24749773740768433j)
5113.776445,(0.12106092274188995-0.0254783034324646j)
5114.109612,(0.24379286170005798-0.4256872236728668j)
5114.442779,(0.20531843602657318-0.13723856210708618j)
5114.775945,(0.015875622630119324+0.2556467056274414j)
5115.109112,(0.15779174864292145+0.0018534660339355469j)
5115.442279,(-0.003942333161830902+0.13230235874652863j)
5115.775446,(0.2068006992340088+0.03718799352645874j)
5116.108612,(0.29140204191207886+0.11577089875936508j)
5116.441779,(-0.15906783938407898+0.2413078397512436j)
5116.774946,(0.23811131715774536-0.036361970007419586j)
5117.108113,(0.061505526304244995+0.07944381237030029j)
5117.441279,(0.12790562212467194-0.036174409091472626j)
5117.774446,(-0.02050834149122238+0.1397322714328766j)
5118.107613,(-0.4531698226928711-0.22998759150505066j)
5118.44078,(-0.14521174132823944-0.2670676112174988j)
5118.773946,(-0.03850245475769043+0.03815408796072006j)
5119.107113,(-0.20219352841377258+0.1593209058046341j)
5119.44028,(-0.14557799696922302-0.5511023998260498j)
5119.773447,(0.055557072162628174-0.46639150381088257j)
5120.106613,(0.33436119556427+0.13198232650756836j)
5120.43978,(0.2002089023590088+0.23345647752285004j)
5120.772947,(0.0014325454831123352+0.15746566653251648j)
5121.106114,(0.16805440187454224+0.35733169317245483j)
5121.43928,(0.30534982681274414+0.3616572320461273j)
5121.772447,(-0.10934707522392273+0.28712379932403564j)
5122.105614,(0.3540445566177368-0.07984577864408493j)
5122.438781,(-0.04817171394824982-0.2233167141675949j)
5122.771947,(0.3406952917575836-0.053824689239263535j)
5123.105114,(0.18639029562473297+0.430496484041214j)
5123.438281,(0.0450655072927475-0.03318449854850769j)
5123.771448,(-0.03458624333143234-0.21889345347881317j)
5124.104614,(0.18918392062187195+0.19454488158226013j)
5124.437781,(-0.05095859616994858+0.18160971999168396j)
5124.770948,(-0.15480032563209534+0.14128477871418j)
5125.104115,(-0.15140847861766815-0.29019975662231445j)
5125.437281,(0.2015644609928131+0.2939104437828064j)
5125.770448,(-0.12902748584747314-0.3988293409347534j)
5126.103615,(-0.4288311004638672-0.09803277254104614j)
5126.436782,(-0.03037722408771515-0.2823294401168823j)
5126.769948,(-0.10316629707813263-0.11642274260520935j)
5127.103115,(-0.23128098249435425+0.03598901629447937j)
5127.436282,(-0.04036809504032135-0.1626739203929901j)
5127.769449,(-0.017236612737178802+0.2282789647579193j)
5128.102615,(0.16481196880340576+0.12639683485031128j)
5128.435782,(0.4647621512413025+0.08412915468215942j)
5128.768949,(-0.12880265712738037-0.19160200655460358j)
5129.102116,(-0.2664596140384674+0.530223548412323j)
5129.435282,(0.029777709394693375+0.002279326319694519j)
5129.768449,(-0.05613517388701439-0.10992264747619629j)
5130.101616,(-0.11220605671405792-0.1868508756160736j)
5130.434783,(-0.5079289078712463+0.010446369647979736j)
5130.767949,(0.3545166254043579+0.1406833827495575j)
5131.101116,(-0.016692206263542175+0.30425840616226196j)
5131.434283,(0.1208006739616394-0.12500259280204773j)
5131.76745,(0.38610178232192993+0.07324638962745667j)
5132.100616,(-0.028175584971904755-0.05483100563287735j)
5132.433783,(-0.28970757126808167-0.006310544908046722j)
5132.76695,(0.09455052763223648+0.32794034481048584j)
5133.100117,(-0.01823750138282776-0.1296880692243576j)
5133.433283,(0.19701001048088074-0.14330528676509857j)
5133.76645,(-0.09196501970291138+0.30204951763153076j)
5134.099617,(0.047678373754024506+0.14174430072307587j)
5134.432784,(0.142166405916214-0.3293015658855438j)
5134.76595,(0.017906218767166138-0.09945610910654068j)
5135.099117,(-0.18359649181365967+0.013454258441925049j)
5135.432284,(0.3868338465690613-0.1956413835287094j)
5135.765451,(-0.1116769015789032-0.04846639931201935j)
5136.098617,(0.12723638117313385+0.12965752184391022j)
5136.431784,(-0.028520241379737854-0.10640193521976471j)
5136.764951,(0.09157577902078629+0.3306713104248047j)
5137.098118,(0.458896279335022+0.06196678429841995j)
5137.431284,(-0.04244515299797058-0.1783168911933899j)
5137.764451,(0.11768155544996262+0.10301120579242706j)
5138.097618,(-0.23468463122844696+0.033735454082489014j)
5138.430785,(0.13916514813899994-0.374014675617218j)
5138.763951,(0.20061437785625458-0.08167311549186707j)
5139.097118,(0.15015585720539093-0.09666123986244202j)
5139.430285,(-0.4101449251174927-0.03867778182029724j)
5139.763452,(-0.000782310962677002-0.444283127784729j)
5140.096618,(-0.047674670815467834-0.33469656109809875j)
5140.429785,(0.2983240485191345-0.10595472157001495j)
5140.762952,(0.45724284648895264-0.26392805576324463j)
5141.096119,(-0.1207343339920044+0.09398519992828369j)
5141.429285,(0.1558513641357422+0.0936909094452858j)
5141.762452,(0.20938631892204285+0.07088672369718552j)
5142.095619,(-0.1936880499124527-0.03442486375570297j)
5142.428786,(-0.10433390736579895-0.0895373597741127j)
5142.761952,(0.13599666953086853-0.4518437087535858j)
5143.095119,(-0.13466830551624298-0.14926747977733612j)
5143.428286,(-0.5019864439964294-0.11093214154243469j)
5143.761453,(-0.03203141689300537+0.35637205839157104j)
5144.094619,(0.15681660175323486-0.17657402157783508j)
5144.427786,(0.006373882293701172+0.08214351534843445j)
5144.760953,(0.2170819491147995-0.012185230851173401j)
5145.09412,(-0.2373836636543274+0.2877894639968872j)
5145.427286,(-0.09712304174900055+0.0035659372806549072j)
5145.760453,(-0.029919862747192383+0.2695760130882263j)
5146.09362,(-0.054464712738990784-0.01747310906648636j)
5146.426787,(-0.26721516251564026-0.1614987850189209j)
5146.759953,(0.26370102167129517-0.07176081091165543j)
5147.09312,(-0.22188955545425415-0.06195539981126785j)
5147.426287,(-0.2724874019622803+0.14729803800582886j)
5147.759454,(0.491154283285141-0.21358227729797363j)
5148.09262,(-0.08208684623241425+0.056343257427215576j)
5148.425787,(0.06061796844005585+0.022583961486816406j)
5148.758954,(0.05471128225326538+0.2705889642238617j)
5149.092121,(-0.17142024636268616+0.3378153443336487j)
5149.425287,(-0.2502771019935608+0.26834163069725037j)
5149.758454,(-0.09779592603445053+0.4608103036880493j)
5150.091621,(-0.04751498997211456+0.047710299491882324j)
5150.424788,(-0.033204369246959686-0.1588660329580307j)
5150.757954,(-0.03432319313287735+0.03264384716749191j)
5151.091121,(0.12745992839336395-0.05268332362174988j)
5151.424288,(-0.05710721015930176+0.05541953444480896j)
5151.757455,(0.14155714213848114+0.17469334602355957j)
5152.090621,(0.0821695625782013-0.11422204971313477j)
5152.423788,(-0.32435497641563416-0.07758975028991699j)
5152.756955,(0.053595080971717834-0.08232384920120239j)
5153.090122,(0.20326274633407593-0.07154855877161026j)
5153.423288,(0.15310315787792206-0.24727478623390198j)
5153.756455,(0.3242427110671997-0.12579892575740814j)
5154.089622,(-0.057885780930519104-0.13053490221500397j)
5154.422789,(0.09086878597736359+0.03478509932756424j)
5154.755955,(-0.05588961020112038-0.012028764933347702j)
5155.089122,(-0.029606550931930542+0.05875822901725769j)
5155.422289,(0.36369654536247253+0.15787868201732635j)
5155.755456,(-0.15137431025505066+0.05182598531246185j)
5156.088622,(-0.139265775680542-0.18207842111587524j)
5156.421789,(-0.5352378487586975-0.17442640662193298j)
5156.754956,(-0.08404786139726639-0.3136530816555023j)
5157.088123,(0.008874952793121338+0.16470563411712646j)
5157.421289,(0.0696190670132637-0.32265761494636536j)
5157.754456,(0.03464234620332718-0.40008702874183655j)
5158.087623,(-0.13418088853359222+0.08491691946983337j)
5158.42079,(-0.17993460595607758-0.14644916355609894j)
5158.753956,(-0.14711305499076843-0.3853105902671814j)
5159.087123,(-0.022649317979812622-0.06970782577991486j)
5159.42029,(-0.18287163972854614+0.026315294206142426j)
5159.753457,(-0.007814392447471619+0.12050629407167435j)
5160.086623,(-0.3183099031448364-0.24073708057403564j)
5160.41979,(0.22660736739635468-0.392316609621048j)
5160.752957,(0.04630034416913986-0.11334602534770966j)
5161.086124,(0.2549813389778137-0.4067915678024292j)
5161.41929,(0.1657000482082367+0.27786532044410706j)
5161.752457,(0.21670734882354736-0.12680768966674805j)
5162.085624,(-0.08922186493873596+0.21266570687294006j)
5162.418791,(0.009176790714263916+0.21968182921409607j)
5162.751957,(0.08981427550315857+0.08889982104301453j)
5163.085124,(-0.2729675769805908-0.21036197245121002j)
5163.418291,(0.06885389238595963+0.010963097214698792j)
5163.751458,(-0.12023578584194183+0.10038023442029953j)
5164.084624,(0.1518927365541458-0.06891538947820663j)
5164.417791,(0.21138525009155273+0.2192925065755844j)
5164.750958,(0.22386467456817627-0.3928559422492981j)
5165.084125,(0.03593944013118744-0.04536333680152893j)
5165.417291,(-0.27820107340812683+0.24358659982681274j)
5165.750458,(-0.034340523183345795+0.010132510215044022j)
5166.083625,(0.17534571886062622+0.20771242678165436j)
5166.416792,(0.2025717794895172+0.07020619511604309j)
5166.749958,(0.49991554021835327-0.15710575878620148j)
5167.083125,(-0.09031090885400772-0.3300173580646515j)
5167.416292,(-0.03295249491930008+0.01687273010611534j)
5167.749459,(0.06242033839225769+0.00983305275440216j)
5168.082625,(-0.13429537415504456-0.09652632474899292j)
5168.415792,(0.2796715795993805+0.1493605673313141j)
5168.748959,(0.03529012203216553-0.18312186002731323j)
5169.082126,(0.15136708319187164-0.12917041778564453j)
5169.415292,(-0.17209506034851074+0.01657891273498535j)
5169.748459,(-0.3406745493412018-0.1414305865764618j)
5170.081626,(0.09945230185985565-0.13042792677879333j)
5170.414793,(-0.14987127482891083+0.15409499406814575j)
5170.747959,(-0.022067435085773468-0.04609024524688721j)
5171.081126,(-0.1848333477973938-0.3498396873474121j)
5171.414293,(-0.12044636905193329-0.04556886479258537j)
5171.74746,(0.11345052719116211-0.30015426874160767j)
5172.080626,(-0.09029603749513626+0.08334843814373016j)
5172.413793,(0.19908684492111206-0.14873655140399933j)
5172.74696,(-0.01961774379014969+0.2112514078617096j)
5173.080127,(-0.0453546904027462+0.0848042368888855j)
5173.413293,(0.07061928510665894-0.321829617023468j)
5173.74646,(-0.10892871022224426+0.1596100628376007j)
5174.079627,(0.10326206684112549-0.1957889199256897j)
5174.412794,(-0.13353615999221802+0.33148473501205444j)
5174.74596,(-0.32291677594184875+0.21199342608451843j)
5175.079127,(-0.03816322237253189+0.20793312788009644j)
5175.412294,(-0.20979014039039612-0.1612226814031601j)
5175.745461,(0.2603195309638977-0.1316433548927307j)
5176.078627,(-0.07178819179534912-0.1975051760673523j)
5176.411794,(-0.13261708617210388-0.08938334882259369j)
5176.744961,(-0.02454424649477005+0.09452921152114868j)
5177.078128,(0.01205645501613617+0.2046535760164261j)
5177.411294,(-0.1128343790769577+0.04486904293298721j)
5177.744461,(-0.10565155744552612+0.03554219752550125j)
5178.077628,(-0.23926839232444763-0.014265969395637512j)
5178.410795,(0.005415111780166626+0.1069401204586029j)
5178.743961,(-0.13351500034332275+0.13329455256462097j)
5179.077128,(-0.06810003519058228+0.0032356083393096924j)
5179.410295,(-0.012998506426811218+0.3582741916179657j)
5179.743462,(-0.2388794869184494-0.04586072266101837j)
5180.076628,(0.03514111787080765-0.11173614859580994j)
5180.409795,(0.13676561415195465+0.1453697830438614j)
5180.742962,(-0.14876866340637207-0.14549657702445984j)
5181.076129,(-0.09741704910993576-0.0899447500705719j)
5181.409295,(-0.035345494747161865+0.1387924700975418j)
5181.742462,(-0.005316480994224548-0.13859722018241882j)
5182.075629,(0.10958175361156464-0.004585176706314087j)
5182.408796,(0.241216778755188-0.2656717300415039j)
5182.741962,(-0.4457414150238037+0.10365661978721619j)
5183.075129,(-0.08657677471637726+0.24443255364894867j)
5183.408296,(0.134438157081604+0.2341223955154419j)
5183.741463,(0.019642407074570656+0.22039972245693207j)
5184.074629,(0.16485588252544403+0.1734800785779953j)
5184.407796,(-0.15675656497478485-0.2198762595653534j)
5184.740963,(0.15412230789661407+0.16942638158798218j)
5185.07413,(-0.07933120429515839+0.23692624270915985j)
5185.407296,(0.17002882063388824+0.06429930776357651j)
5185.740463,(-0.22420838475227356+0.1654638946056366j)
5186.07363,(-0.18317045271396637+0.07819188386201859j)
5186.406797,(0.2068231999874115+0.0922461599111557j)
5186.739963,(0.16057361662387848+0.34571605920791626j)
5187.07313,(0.04367119073867798-0.17203353345394135j)
5187.406297,(-0.08813094347715378+0.12916815280914307j)
5187.739464,(-0.20899203419685364+0.24037495255470276j)
5188.07263,(0.07384978234767914+0.17722593247890472j)
5188.405797,(-0.05408170819282532+0.08845610916614532j)
5188.738964,(0.21131058037281036+0.07363536953926086j)
5189.072131,(0.18937893211841583+0.12141996622085571j)
5189.405297,(0.13054624199867249-0.11446008831262589j)
5189.738464,(-0.005802679806947708+0.0600685179233551j)
5190.071631,(-0.12353800237178802-0.09439857304096222j)
5190.404798,(-0.6089823246002197+0.13662533462047577j)
5190.737964,(0.14028552174568176-0.0790465846657753j)
5191.071131,(0.08004936575889587+0.09939901530742645j)
5191.404298,(-0.25294965505599976+0.11822662502527237j)
5191.737465,(-0.019000761210918427-0.30809980630874634j)
5192.070631,(-0.26445525884628296-0.15948808193206787j)
5192.403798,(0.2506183683872223-0.17350858449935913j)
5192.736965,(-0.03844659402966499-0.30181559920310974j)
5193.070132,(0.3928729295730591+0.0389116033911705j)
5193.403298,(0.08442841470241547-0.1263728141784668j)
5193.736465,(-0.39131003618240356+0.10320970416069031j)
5194.069632,(-0.20552995800971985-0.08939012885093689j)
5194.402799,(0.13075482845306396+0.02758277952671051j)
5194.735965,(0.09847207367420197-0.2611176073551178j)
5195.069132,(0.033600710332393646+0.36627906560897827j)
5195.402299,(0.09908412396907806-0.223322793841362j)
5195.735466,(0.27257442474365234-0.1076766848564148j)
5196.068632,(-0.009491026401519775-0.241840660572052j)
5196.401799,(-0.014237470924854279-0.1390896737575531j)
5196.734966,(0.048311375081539154+0.23430979251861572j)
5197.068133,(0.19054405391216278+0.026362702250480652j)
5197.401299,(0.20893260836601257-0.0404534637928009j)
5197.734466,(0.023784562945365906-0.2367594689130783j)
5198.067633,(-0.2368207573890686-0.19721004366874695j)
5198.4008,(-0.266343891620636+0.05698171257972717j)
5198.733966,(-0.014014720916748047-0.07031574845314026j)
5199.067133,(0.12098806351423264-0.09708952903747559j)
5199.4003,(-0.4616079330444336-0.011390455067157745j)
5199.733467,(-0.04923470318317413-0.32083573937416077j)
5200.066633,(-0.10023391991853714+0.012742817401885986j)
5200.3998,(0.21122074127197266-0.17712029814720154j)
5200.732967,(-0.3211185038089752-0.24205546081066132j)
5201.066134,(-0.0005186945199966431-0.09158124029636383j)
5201.3993,(0.07714550197124481-0.18509304523468018j)
5201.732467,(0.1321440041065216+0.2596096992492676j)
5202.065634,(0.07966390997171402+0.08318736404180527j)
5202.398801,(-0.12896867096424103+0.020626336336135864j)
5202.731967,(-0.27794787287712097+0.17981694638729095j)
5203.065134,(-0.11588002741336823+0.0072915516793727875j)
5203.398301,(-0.09772622585296631-0.14251865446567535j)
5203.731468,(0.08012649416923523+0.020149320363998413j)
5204.064634,(0.13625776767730713-0.022750645875930786j)
5204.397801,(-0.20259533822536469-0.12496553361415863j)
5204.730968,(0.4055864214897156-0.2619287371635437j)
5205.064135,(0.15854418277740479-0.043408676981925964j)
5205.397301,(-0.2758376896381378-0.28945428133010864j)
5205.730468,(0.10980166494846344-0.07388389110565186j)
5206.063635,(0.06635870784521103-0.033303551375865936j)
5206.396802,(0.010105401277542114+0.3258996903896332j)
5206.729968,(-0.08262486010789871-0.44011473655700684j)
5207.063135,(0.2382422685623169+0.40822651982307434j)
5207.396302,(0.002411365509033203-0.052741169929504395j)
5207.729469,(-0.20014561712741852+0.16475653648376465j)
5208.062635,(-0.17196014523506165+0.1992896944284439j)
5208.395802,(0.20663729310035706-0.1688474416732788j)
5208.728969,(0.05099594593048096+0.09417155385017395j)
5209.062136,(0.02106638252735138-0.16321209073066711j)
5209.395302,(-0.18266654014587402+0.28399771451950073j)
5209.728469,(-0.269162654876709+0.3009531497955322j)
5210.061636,(0.16102038323879242-0.20919406414031982j)
5210.394803,(0.16306613385677338+0.18237809836864471j)
5210.727969,(-0.04575500637292862+0.2983675003051758j)
5211.061136,(-0.06268966943025589-0.10947392135858536j)
5211.394303,(-0.18584339320659637-0.03926554322242737j)
5211.72747,(0.12409397214651108-0.11137518286705017j)
5212.060636,(-0.2543754577636719+0.10404954850673676j)
5212.393803,(0.1385403722524643-0.08769610524177551j)
5212.72697,(0.24914798140525818+0.0625775083899498j)
5213.060137,(0.03355146944522858-0.32914844155311584j)
5213.393303,(0.01627928391098976+0.03986607491970062j)
5213.72647,(-0.22928252816200256+0.23877745866775513j)
5214.059637,(-0.2965382933616638+0.5721713304519653j)
5214.392804,(-0.004783201962709427+0.14450587332248688j)
5214.72597,(0.26656147837638855+0.013010919094085693j)
5215.059137,(0.18536095321178436-0.06905975937843323j)
5215.392304,(-0.049091484397649765-0.033487677574157715j)
5215.725471,(0.05955968797206879+0.08856609463691711j)
5216.058637,(-0.3592533469200134-0.07099825143814087j)
5216.391804,(-0.2247987538576126+0.0506075918674469j)
5216.724971,(-0.12633247673511505+0.23702113330364227j)
5217.058138,(0.27262669801712036+0.10482193529605865j)
5217.391304,(-0.13282331824302673+0.005449991673231125j)
5217.724471,(-0.030646219849586487+0.11505957692861557j)
5218.057638,(-0.27672597765922546-0.15860213339328766j)
5218.390805,(0.07155939191579819+0.02616789937019348j)
5218.723971,(-0.13164488971233368+0.03790666162967682j)
5219.057138,(-0.0983704924583435+0.030179917812347412j)
5219.390305,(-0.04392671585083008+0.1320766806602478j)
5219.723472,(0.24347898364067078-0.12285609543323517j)
5220.056638,(-0.03805071860551834-0.2638668119907379j)
5220.389805,(-0.2510867118835449+0.2331894338130951j)
5220.722972,(-0.22494128346443176-0.15914186835289001j)
5221.056139,(-0.09048809111118317-0.14692284166812897j)
5221.389305,(0.13808290660381317-0.05101326107978821j)
5221.722472,(-0.1112058013677597-0.34503936767578125j)
5222.055639,(0.15349367260932922+0.17191095650196075j)
5222.388806,(-0.0719803124666214-0.053325310349464417j)
5222.721972,(-0.5263602137565613+0.060991913080215454j)
5223.055139,(-0.025778770446777344-4.762411117553711e-05j)
5223.388306,(0.0659850537776947+0.10306289792060852j)
5223.721473,(0.05286002904176712+0.13409900665283203j)
5224.054639,(-0.11051817238330841+0.03586068004369736j)
5224.387806,(0.039411067962646484+0.07658064365386963j)
5224.720973,(0.14140015840530396+0.18762215971946716j)
5225.05414,(0.040927134454250336-0.12409592419862747j)
5225.387306,(-0.3783569931983948-0.1692262589931488j)
5225.720473,(0.013358205556869507-0.17713835835456848j)
5226.05364,(0.07307597994804382-0.23721663653850555j)
5226.386807,(0.19901958107948303+0.19564928114414215j)
5226.719973,(-0.03819355368614197-0.3342256546020508j)
5227.05314,(0.3663993775844574-0.09546782076358795j)
5227.386307,(0.05018775910139084+0.0001483708620071411j)
5227.719474,(-0.20317594707012177+0.263824999332428j)
5228.05264,(-0.1979270577430725+0.16966766119003296j)
5228.385807,(-0.15038496255874634+0.07290400564670563j)
5228.718974,(-0.001824706792831421+0.09915299713611603j)
5229.052141,(-0.3687974214553833-0.04961134493350983j)
5229.385307,(-0.13197970390319824-0.15069244801998138j)
5229.718474,(0.06696362793445587-0.04139547049999237j)
5230.051641,(0.019233256578445435+0.06929127871990204j)
5230.384808,(0.39420652389526367-0.3601648807525635j)
5230.717974,(-0.04543429613113403-0.026900820434093475j)
5231.051141,(0.19952982664108276+0.04717445373535156j)
5231.384308,(-0.4369553327560425-0.057999610900878906j)
5231.717475,(-0.5505420565605164+0.18617036938667297j)
5232.050641,(-0.1741524189710617-0.133939728140831j)
5232.383808,(0.07497607171535492+0.14797654747962952j)
5232.716975,(-0.22862014174461365-0.15712042152881622j)
5233.050142,(0.22463050484657288+0.042572349309921265j)
5233.383308,(-0.21702855825424194-0.29355067014694214j)
5233.716475,(-0.11552421748638153-0.04702810198068619j)
5234.049642,(-0.130889892578125+0.19251106679439545j)
5234.382809,(0.10203041881322861+0.6247662305831909j)
5234.715975,(0.017640531063079834+0.09299518913030624j)
5235.049142,(-0.06300592422485352+0.08119310438632965j)
5235.382309,(0.24330100417137146+0.08118538558483124j)
5235.715476,(-0.2869391441345215+0.29089221358299255j)
5236.048642,(0.05855320394039154-0.18170998990535736j)
5236.381809,(-0.12131578475236893+0.0650816559791565j)
5236.714976,(0.17544762790203094-0.13131074607372284j)
